job_title,texts
[강서구] 미들웨어 개발(자동차 전장용 소프트웨어),"- 미들웨어 개발 업무, 임베디드,분석·설계,네트워크구축·운영·관리, 경력, (최소 5년, 이상), 대졸(2~3년), 정규직, 0명, 서울 강서구, 수도권 9호선, 가양역, 1번출구, 400m, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
정규직) 양산넘버원 항노화센터 관리사 채용,"서비스, 무관, 학력무관, 정규직, 0명, 경남 양산시, 부산 2호선, 양산역, 0번출구, 100m, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
자동차부품  개발원가 관리자(영어가능자) 채용,"생산,구매·자재·물류, 경력, (최소 1년, 이상), 대졸(2~3년), 정규직, 0명, 경남 양산시, 퇴직연금, 우수사원시상식,워크샵,신규 입사자 교육(OJT),연차,여름휴가,경조휴가제,반차,근로자의날 휴무,퇴직연금,퇴직금,건강검진,기숙사 운영,구내식당(사원식당),점심식사 제공,저녁식사 제공,성과급,연차수당,명절선물/귀향비,휴게실,회의실,유니폼지급,4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
영업 관리팀(사무직 업무) 신입 팀원 모집,"영업·판매·무역, 신입, 대졸(2~3년), 정규직, 0명, 경기 김포시, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 08:00~17:00, 퇴직연금, 연차,반차,근로자의날 휴무,퇴직연금,인센티브제,퇴직금,건강검진,점심식사 제공,각종 경조사 지원,단체 상해보험,성과급,야근수당,휴일(특근)수당,연차수당,직책수당,육아휴직,공기청정기,유니폼지급,주차장제공,자회사 제품할인,4대 보험,사무용품 지급,주 52시간제 준수, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
마산365병원 간호사구인 (3교대) 신규 환영,"의료, 신입, ,, 경력, (최소 1년, 이상), 대졸(2~3년), 정규직, 0명, 경남 창원시, 퇴직연금, 창립일행사,우수사원시상식,교육비 지원,연차,경조휴가제,반차,퇴직연금,인센티브제,상여금,장기근속자 포상,우수사원포상,퇴직금,의료비지원(본인),구내식당(사원식당),점심식사 제공,저녁식사 제공,사내동호회 운영,야근수당,휴일(특근)수당,연차수당,장기근속수당,회식강요 안함,명절선물/귀향비,생일선물/파티,휴게실,자유복장,유니폼지급,아침식사 제공,간식 제공,음료제공(차,커피),4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"[세무법인 서진] 세무대리, 세무자문 세무컨설팅 기장대리","회계·세무·재무, 무관, 학력무관, 정규직, 00명, 서울 영등포구, 수도권 9호선, 국회의사당역, 0번출구, 200m, 퇴직연금, 워크샵,직무능력향상교육,도서구입비지원,자격증취득지원,연차,경조휴가제,반차,근로자의날 휴무,퇴직연금,상여금,장기근속자 포상,우수사원포상,퇴직금,건강검진,저녁식사 제공,각종 경조사 지원,성과급,직책수당,생일선물/파티,자유복장,야간교통비지급,주차비지원,탄력근무제,업무활동비 지급,문화생활비,도서 무제한 제공,해외 워크샵,자유로운 연차사용,문화 회식,패밀리데이,신규입사자 멘토 제도,장기근속 선물, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
경리직 모집합니다 (경력3년이상),"회계·세무·재무, 경력, (최소 3년, 이상), 대졸(2~3년), 정규직, 0명, 부산 강서구, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 08:00~17:30, 퇴직금, 여름휴가,상여금,퇴직금,점심식사 제공,4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
울산현장 안전감시단 채용(OK 세이프티),"생산,건설·건축,인사·노무·HRD, 신입, 학력무관, 정규직, 0명, 울산 울주군, 근무형태 :, 주 6일 근무, (월~토), 근무시간 :, 07:00~18:00, 퇴직연금, 신규 입사자 교육(OJT),직무능력향상교육,연차,근로자의날 휴무,퇴직연금,퇴직금,기숙사 운영,통근버스 운행,점심식사 제공,단체 상해보험,연차수당,직책수당,자격증수당,회의실,공기청정기,문턱 없음,4대 보험,주 52시간제 준수, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
우방범어타운 1차 건설 현장 공무 채용,"건설·건축, 경력, (최소 2년, 이상), 대졸(2~3년), 계약직, 0명, 대구 수성구, 07:00~18:00, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
보이스캐디 고객센터 - 소형기기 수리 엔지니어,"서비스, 무관, 학력무관, 정규직, 0명, 서울 서초구, 09:00~18:00, 퇴직금, 워크샵,플레이샵,연차,여름휴가,근로자의날 휴무,우수사원포상,퇴직금,저녁식사 제공,사우회(경조사회),회의실,공기청정기,자유복장,유니폼지급,음료제공(차,커피),4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
영천요양병원에서 간호조무사(3교대)를 모집합니다.,"의료, 무관, 학력무관, 정규직, 0명, 경북 영천시, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
해외영업(신입/경력),"영업·판매·무역, 신입, ,, 경력, (최소 2년, 이상), 대졸(2~3년), 정규직, 0명, 경기 군포시, 수도권 1호선, 금정역, 0번출구, 800m, 근무형태 :, 주 5일 근무, (월~금), 퇴직연금, 우수사원시상식,워크샵,연차,여름휴가,근로자의날 휴무,휴가비지원,퇴직연금,인센티브제,상여금,장기근속자 포상,우수사원포상,퇴직금,건강검진,점심식사 제공,저녁식사 제공,성과급,명절선물/귀향비,크리스마스 선물,회의실,공기청정기,자유복장,유니폼지급,간식 제공,4대 보험,주 52시간제 준수,장기근속 선물, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
생산기술 및 품질 경력/신입 모집,"생산, 무관, 대졸(2~3년), 정규직, 0명, 경기 군포시, 수도권 1호선, 금정역, 0번출구, 800m, 근무형태 :, 주 5일 근무, (월~금), 퇴직연금, 우수사원시상식,워크샵,연차,여름휴가,근로자의날 휴무,휴가비지원,퇴직연금,인센티브제,상여금,장기근속자 포상,우수사원포상,퇴직금,건강검진,점심식사 제공,저녁식사 제공,성과급,명절선물/귀향비,크리스마스 선물,회의실,공기청정기,자유복장,유니폼지급,간식 제공,4대 보험,주 52시간제 준수,장기근속 선물, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
구매 및 자재 관리 담당자 모집,"구매·자재·물류, 신입, ,, 경력, (최소 1년, 이상), 대졸(2~3년), 정규직, 0명, 경기 군포시, 수도권 1호선, 금정역, 0번출구, 800m, 근무형태 :, 주 5일 근무, (월~금), 해당없음, 연차,건강검진,점심식사 제공,저녁식사 제공,성과급,명절선물/귀향비,회의실,자유복장,4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
하드웨어(hw)개발자 모집,"생산, 무관, 대졸(2~3년), 정규직, 0명, 경기 군포시, 수도권 1호선, 금정역, 0번출구, 800m, 근무형태 :, 주 5일 근무, (월~금), 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
마스터키즈 어린이수영장 지도강사 모집(남/여),"교육, 무관, 학력무관, 정규직, 0명, 경기 양주시, 근무형태 :, 주 6일 근무, (월~토), 근무시간 :, 13:00~21:00, 해당없음, 인센티브제,상여금,저녁식사 제공,성과급,회식강요 안함,휴게실,공기청정기,자유복장,유니폼지급,간식 제공,음료제공(차,커피),4대 보험,사무용품 지급, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
제조 단순 종사원,"학력무관, 기간의 정함이 없는 근로계약, 5명, 입사지원현황통계, 경상북도, 경주시, 외동읍 냉천공단길 117, 영진기업(주), 제조 단순 종사원"
농업단순 종사원 모집,"학력무관, 기간의 정함이 없는 근로계약, 5명, 입사지원현황통계, 충청남도, 예산군, 삽교읍 창정2길 2, 창정리 177-16외, 농림어업 단순 종사원"
재가요양보호사 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), / 파견근로 희망, 1명, 입사지원현황통계, 서울특별시, 구로구, 가마산로5가길 1, . (구로동), 재가 요양보호사"
한울회계법인 호남본부 사무직 경력직원 모집(최소2년이상),"(최소 2년 0 개월 이상), 필수, 대졸(2~3년) ~ 대졸(4년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 광주광역시, 북구, 무등로 239, 12층 (중흥동, 한국씨엔티빌딩12층), 사무 보조원(일반사업체), 문서작성원, ,, 엑셀표작성원, ,, 업무보조원, ,, 사무보조원"
[요양원]호산노인건강센터 요양보호사 채용공고,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 부산광역시, 연제구, 화지로 103, 시설 요양보호사(노인요양사), 요양보호사"
승강기 / 엘리베이터 유지보수 기사,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 서울특별시, 광진구, 구의로 65, A동 202호 (구의동), 엘리베이터 설치·정비원, 엘리베이터(승강기)유지보수원, ,, 엘리베이터(승강기)정비원, ,, 엘리베이터(승강기)기사"
동림호 선원 구인,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 강원도, 속초시, 교동로3길 32-2, 어업 단순 종사원"
사후면세점 계산원(캐셔) 정규직 채용,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 서울특별시, 종로구, 자하문로 280  (부암동, 청하빌딩), 매장 계산원, 캐셔, ,, 계산원, ,, 매장계산원"
[더나은병원] 재활병원 요양보호사 구인,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 2명, 입사지원현황통계, 대구광역시, 달서구, 달구벌대로 1576, 더나은병원 (감삼동), 간병인(재가 제외), 병원간병인"
군산시 [경포천] 배수펌프장 전기안전 보조관리자 구인,"1., (최소 5년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약, 5개월, 1명, 입사지원현황통계, 전북특별자치도, 군산시, 경포천서길 61, 경포천 배수펌프장 (경암동), 전기·전자 설비 조작원"
덕양구 [행신동 서정마을3단지] 5등급 요양보호사 구인,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경기도, 고양시, 덕양구 소원로 267, . (행신동, 서정마을3단지아파트), 재가 요양보호사, 재가요양보호사, ,, 재가노인요양사"
