자격구분코드,자격구분명,계열명,종목명
W,,L5,철도정보통신시설물유지보수_L5_ver2.0
W,,L4,철도선로시설물유지보수_L4_ver2.0
W,,L3,선박항해_L3_ver2.0
W,,L5,선박항해_L5_ver2.0
W,,L5,선박기관_L5_ver2.0
W,,L3,해상교통관제_L3_ver2.0
W,,L5,해상교통관제_L5_ver2.0
W,,L3,수상레저기구운항_L3_ver2.0
W,,L3,검수_L3_ver2.0
W,,L5,검정_L5_ver2.0
W,,L3,경량항공기레저관광조종_L3_ver2.0
W,,L5,재난방재조종_L5_ver2.0
W,,L4,항공안전관리_L4_ver2.0
W,,L5,항공보안관리_L5_ver2.0
W,,L5,영업_L5_ver2.0
W,,L4,부동산경·공매_L4_ver2.0
W,,L5,주택관리_L5_ver2.0
W,,L5,부동산자산관리_L5_ver2.0
W,,L3,부동산중개_L3_ver2.0
W,,L5,부동산중개_L5_ver2.0
W,,L3,감정평가정보_L3_ver2.0
W,,L5,감정평가정보_L5_ver2.0
W,,L5,매장판매_L5_ver2.0
W,,L3,방문판매_L3_ver2.0
W,,L5,방문판매_L5_ver2.0
W,,L3,e-비지니스_L3_ver2.0
W,,L5,e-비지니스_L5_ver2.0
W,,L3,기계경비_L3_ver2.0
W,,L3,신변보호_L3_ver2.0
C,,기능사,정보처리기능사
W,,L3,자동제어기기제작_L3_ver2.0
W,,L4,전자기기소프트웨어개발_L4_ver2.0
W,,L4,무선통신설계_L4_ver2.0
W,,L5,SW개발_L5_ver2.0
W,,L6,임베디드SW개발_L6_ver2.0
W,,L3,주류제조가공_L3_ver2.0
W,,L3,귀금속가공_L3_ver2.0
W,,L3,광산환경관리_L3_ver2.0
W,,L5,풍력에너지생산기술_L5_ver2.0
W,,L2,임산물생산관리_L2_ver2.0
W,,L3,염생산관리_L3_ver2.0
C,,기사,재료조직평가산업기사
C,,기사,전산회계운용사1급
W,,L3,마케팅·커뮤니케이션_L3_20V1
W,,L5,광고·홍보_L5_20V1
W,,L5,마케팅전략기획_L5_20V1
W,,L5,마케팅통계분석_L5_20V1
W,,L3,총무·인사_L3_20V1
W,,L5,총무·인사_L5_20V1
W,,L5,재무기획관리_L5_20V1
W,,L2,세무·회계정보관리_L2_20V1
W,,L3,세무·회계정보관리_L3_20V1
W,,L4,산업물류_L4_20V1
W,,L3,수출입관리_L3_20V1
W,,L3,생산관리_L3_20V1
W,,L5,생산관리_L5_20V1
W,,L3,품질경영_L3_20V1
W,,L5,품질경영_L5_20V1
W,,L3,금융업무관리_L3_20V1
W,,L5,증권금융자산관리_L5_20V1
W,,L3,신용카드운영_L3_20V1
W,,L5,자산운용_L5_20V1
W,,L3,매장판매_L3_ver3.0
W,,L3,e-비지니스_L3_ver3.0
W,,L2,자동차정비_L2_ver3.0
W,,L3,사출금형제작_L3_ver3.0
W,,L3,플라스틱사출성형품제조_L3_ver3.0
W,,L2,음료제조가공_L2_22V2
W,,L3,와이어방전가공_L3_22v2
W,,L2,자동제어기기제작_L2_22V2
W,,L3,자동제어기기제작_L3_22V2
W,,L2,자동차보수도장_L2_22V2
W,,L5,자동차시험평가_L5_22V2
W,,L2,자동차정비_L2_22V2
W,,L3,자동차정비_L3_22V2
W,,L3,자동차차체도장_L3_22V2
W,,L5,재무기획관리_L5_22V2
W,,L5,전기설계_L5_22V2
W,,L2,전기시공_L2_22V2
W,,L2,전산응용기계설계_L2_22V2
W,,L2,전자기기생산_L2_22V2
W,,L4,전자기기서비스_L4_22V2
W,,L3,전자기기하드웨어개발_L3_22V2
W,,L5,전직지원_L5_22V2
W,,L2,제빵_L2_22V2
W,,L5,증권금융자산관리_L5_22V2
W,,L3,지게차정비_L3_22V2
W,,L5,직업상담_L5_22V2
W,,L2,철근콘크리트·가설시공_L2_22V2
W,,L2,축산식품가공_L2_22V2
W,,L2,측량·지리정보개발_L2_22V2
W,,L5,측량·지리정보개발_L5_22V2
W,,L5,토목설계_L5_22V2
W,,L5,건축설계_L5_ver1.0
W,,L5,건축설비_L5_ver1.0
W,,L5,건축시공관리_L5_ver1.0
W,,L5,교통계획설계_L5_ver1.0
W,,L5,도시계획_L5_ver1.0
W,,L5,산업환경전기·계측제어설비_L5_ver1.0
W,,L5,측량·지리정보개발_L5_ver1.0
W,,L5,토목설계_L5_ver1.0
W,,L5,토목시공관리_L5_ver1.0
W,,L5,해양생태분석_L5_ver1.0
W,,L4,수동용접(가스메탈아크)_L4_ver1.0
W,,L3,특수인쇄(플렉소그래피)_L3_ver1.0
W,,L2,단조압출인발(단조)_L2_ver1.0
W,,L2,수동용접(가스메탈아크)_L2_ver1.0
W,,L2,자동용접(로봇용접)_L2_ver1.0
W,,L2,수동용접(가스텅스텐아크)_L2_ver1.0
W,,L4,자동용접(로봇용접)_L4_ver1.0
W,,L3,판매관리(통신판매)_L3_ver1.0
W,,L2,전기기기제작_L2_ver1.0
W,,L2,압연(냉간압연)_L2_ver1.0
W,,L3,자재관리_L3_ver1.0
W,,L3,신용카드운영_L3_ver1.0
W,,L5,공연음향_L5_ver1.0
W,,L5,문화예술경영_L5_ver1.0
W,,L4,만화제작_L4_ver1.0
W,,L3,서비스·경험디자인_L3_ver1.0
W,,L4,항공안전관리_L4_ver1.0
W,,L4,카지노기획개발_L4_ver1.0
W,,L3,헤어디자이너_L3_ver1.0
W,,L3,일식조리_L3_ver1.0
W,,L3,건축구조설계_L3_ver1.0
W,,L3,축산식품저장·유통_L3_ver1.0
W,,L3,출판에디터_L3_ver1.0
W,,L3,산업보건관리_L3_ver1.0
W,,L5,식품육종_L5_ver1.0
W,,L2,세탁_L2_ver2.0
W,,L2,수선_L2_ver2.0
W,,L2,네일미용_L2_ver2.0
W,,L3,네일미용_L3_ver2.0
W,,L5,네일미용_L5_ver2.0
W,,L2,피부관리_L2_ver2.0
W,,L3,피부관리_L3_ver2.0
W,,L3,헤어디자인_L3_ver2.0
W,,L5,뷰티디자인전문_L5_ver2.0
W,,L3,사출금형제작_L3_ver1.0
W,,L3,생산기계설치·정비_L3_ver1.0
W,,L3,선박시운전정비_L3_ver1.0
W,,L3,선박의장설계_L3_ver1.0
C,,기능사,전산응용기계제도기능사
C,,기능사,특수용접기능사
C,,기능사,용접기능사
C,,기능사,공유압기능사
W,,L3,패션소품생산_L3_ver2.0
W,,L3,한복생산_L3_ver2.0
W,,L4,패션제품유통_L4_ver2.0
W,,L5,패션제품유통_L5_ver2.0
W,,L2,신발제조_L2_ver2.0
W,,L5,송배전설비시공_L5_ver2.0
W,,L5,전력계통설계_L5_ver2.0
W,,L5,전기감리_L5_ver2.0
W,,L5,전기기기설계_L5_ver2.0
W,,L3,전기기기제작_L3_ver2.0
W,,L2,전기기기제작_L2_ver2.0
W,,L3,전기설계_L3_ver2.0
W,,L5,전기설계_L5_ver2.0
W,,L3,전기시공_L3_ver2.0
W,,L2,전기시공_L2_ver2.0
W,,L5,전기설비시공_L5_ver2.0
W,,L2,자동제어기기제작_L2_ver2.0
W,,L5,전력계통감리_L5_ver2.0
W,,L3,플라스틱사출성형품제조_L3_ver2.0
W,,L2,비철금속건식제련_L2_ver3.0
W,,L2,수동용접(CO2용접)_L2_ver3.0
W,,L4,수동용접(가스텅스텐아크용접)_L4_ver3.0
W,,L2,세라믹제조_L2_ver3.0
W,,L2,탄소제품제조_L2_ver3.0
W,,L3,기초석유화학제품제조_L3_ver3.0
W,,L3,섬유염색가공_L3_ver3.0
W,,L3,보험영업·계약관리_L3_20V1
W,,L5,보험영업·계약관리_L5_20V1
W,,L5,인보험계약심사(언더라이팅)_L5_20V1
W,,L3,손해사정_L3_20V1
W,,L5,신체손해사정_L5_20V1
W,,L5,평생교육프로그램개발운영_L5_20V1
W,,L5,기업교육_L5_20V1
W,,L5,지식재산사무_L5_20V1
W,,L3,소방공사관리_L3_20V1
W,,L5,의료기관의료기기안전관리_L5_20V1
W,,L2,요양보호_L2_20V1
W,,L4,의료기관행정관리_L4_20V1
W,,L3,의료코디네이터_L3_20V1
W,,L5,사회복지정책_L5_20V1
W,,L3,사회복지서비스_L3_20V1
W,,L5,사회복지서비스_L5_20V1
W,,L5,직업상담_L5_20V1
W,,L5,전직지원_L5_20V1
W,,L4,청소년활동_L4_20V1
W,,L5,문화예술경영_L5_20V1
W,,L5,사진촬영_L5_20V1
W,,L3,공연음향_L3_20V1
W,,L3,시각디자인_L3_20V1
W,,L5,시각디자인_L5_20V1
W,,L3,제품디자인_L3_20V1
W,,L5,제품디자인_L5_20V1
W,,L5,피부관리_L5_ver2.0
W,,L2,패션제품유통_L2_ver2.0
W,,L3,도료제조_L3_ver2.0
W,,L5,합섬원사생산_L5_ver2.0
W,,L3,섬유염색가공_L3_ver2.0
W,,L3,기계장치조립_L3_ver2.0
W,,L2,수동용접(CO2용접)_L2_ver2.0
W,,L5,공연하우스매니징_L5_ver2.0
W,,L5,토목시공관리_L5_22V2
W,,L3,특수인쇄_L3_22V2
W,,L4,패션머천다이징_L4_22V2
W,,L3,패션소품생산_L3_22V2
W,,L2,패션제품유통_L2_22V2
W,,L4,패션제품유통_L4_22V2
W,,L5,폐자원에너지생산기술_L5_22V2
W,,L3,품질경영_L3_22V2
W,,L3,프레스금형제작_L3_22V2
W,,L4,프리프레스_L4_22V2
W,,L3,한우사육_L3_22V2
W,,L3,항공기부품제작_L3_22V2
W,,L3,헤어디자인_L3_22V2
W,,L5,환경디자인_L5_22V2
W,,L4,환경시설관리_L4_22V2
W,,L5,환경영향평가_L5_22V2
T,국가기술자격      ,기술사,기계기술사(교통차량)
T,국가기술자격      ,기사,조선선체기사
T,국가기술자격      ,기사,조선의장기사
T,국가기술자격      ,기능장,한복기능장
T,국가기술자격      ,기사,공간정보융합산업기사
W,,L3,말사육_L3_ver1.0
W,,L2,목재가공_L2_ver1.0
W,,L3,해양플랜트설치·운용관리_L3_ver1.0
W,,L2,철근콘크리트·가설시공_L2_ver1.0
W,,L4,기계구조해석설계_L4_ver1.0
W,,L3,기계요소설계_L3_ver1.0
W,,L3,항공기기체정비_L3_ver1.0
W,,L4,단조압출인발(압출인발)_L4_ver1.0
W,,L2,금속재료설계_L2_ver1.0
W,,L5,석유화학제품제조(기능성고분자)_L5_ver1.0
W,,L5,석유화학제품제조(합성수지)_L5_ver1.0
W,,L5,정밀화학제품제조(도료)_L5_ver1.0
W,,L5,정밀화학제품제조(화장품)_L5_ver1.0
W,,L5,플라스틱제품제조_L5_ver1.0
W,,L3,석유화학제품제조(고분자복합재료)_L3_ver1.0
W,,L5,해양환경보전관리_L5_ver1.0
W,,L3,건축설계_L3_ver1.0
W,,L3,건축설비설계_L3_ver1.0
W,,L3,굴삭기정비_L3_ver1.0
W,,L3,수산식품가공(분쇄)_L3_ver1.0
W,,L3,수산식품가공(염장발효)_L3_ver1.0
W,,L3,수산식품가공(조미)_L3_ver1.0
W,,L3,수산식품저장·유통_L3_ver1.0
W,,L3,유제품가공(아이스크림)_L3_ver1.0
W,,L3,유제품가공(음용유류)_L3_ver1.0
W,,L3,음료주류가공(음료가공)_L3_ver1.0
W,,L3,음료주류가공(주류가공)_L3_ver1.0
W,,L3,제과_L3_ver1.0
W,,L3,제빵_L3_ver1.0
W,,L3,축산식품가공(살균제품)_L3_ver1.0
W,,L3,축산식품가공(식육단순가공)_L3_ver1.0
W,,L3,축산식품가공(햄소시지)_L3_ver1.0
W,,L5,귀금속가공(귀금속세공)_L5_ver1.0
W,,L5,귀금속가공(주얼리캐드원형)_L5_ver1.0
W,,L5,전기철도시공_L5_ver2.0
W,,L3,전기철도신호시공_L3_ver2.0
W,,L2,전기철도신호시공_L2_ver2.0
W,,L5,철도신호시공_L5_ver2.0
W,,L4,전자기기기획_L4_ver2.0
W,,L5,전자기기기획_L5_ver2.0
W,,L2,전자기기생산_L2_ver2.0
W,,L4,전자기기생산_L4_ver2.0
W,,L2,전자기기서비스_L2_ver2.0
W,,L4,전자기기서비스_L4_ver2.0
W,,L3,전자기기하드웨어개발_L3_ver2.0
W,,L5,전자기기하드웨어개발_L5_ver2.0
W,,L2,전자기기소프트웨어개발_L2_ver2.0
W,,L5,전자기기소프트웨어개발_L5_ver2.0
W,,L2,전자기기기구개발_L2_ver2.0
W,,L5,전자기기기구개발_L5_ver2.0
W,,L5,반도체장비개발_L5_ver2.0
W,,L3,반도체장비조립_L3_ver2.0
W,,L3,반도체설계_L3_ver2.0
W,,L4,반도체설계_L4_ver2.0
W,,L3,승강기설치_L3_ver1.0
W,,L3,승강기유지관리_L3_ver1.0
W,,L3,절삭가공(밀링)_L3_ver1.0
W,,L3,철도차량유지보수_L3_ver1.0
W,,L3,프레스금형설계_L3_ver1.0
W,,L3,프레스금형제작_L3_ver1.0
W,,L3,항공기부품제작_L3_ver1.0
W,,L3,항공기전자장치정비_L3_ver1.0
W,,L2,기계가공초급(밀링)_L2_ver1.0
W,,L2,기계가공초급(선반)_L2_ver1.0
W,,L2,기계가공초급(연삭)_L2_ver1.0
W,,L2,냉동공조설치운영_L2_ver1.0
W,,L2,선박의장_L2_ver1.0
W,,L2,자동차정비_L2_ver1.0
W,,L2,자동차보수도장_L2_ver1.0
W,,L3,환경디자인_L3_20V1
W,,L5,환경디자인_L5_20V1
W,,L3,디지털디자인_L3_20V1
W,,L5,디지털디자인_L5_20V1
W,,L3,텍스타일디자인_L3_20V1
W,,L3,서비스·경험디자인_L3_20V1
W,,L5,서비스·경험디자인_L5_20V1
W,,L3,실내디자인_L3_20V1
W,,L5,실내디자인_L5_20V1
W,,L5,게임그래픽_L5_20V1
W,,L5,방송제작_L5_20V1
W,,L5,광고제작_L5_20V1
W,,L3,애니메이션제작_L3_20V1
W,,L5,게임프로그래밍_L5_20V1
W,,L3,캐릭터제작_L3_20V1
W,,L3,만화제작_L3_20V1
W,,L4,스마트앱디자인설계_L4_20V1
W,,L3,영업_L3_20V1
W,,L5,영업_L5_20V1
W,,L3,주택관리_L3_20V1
W,,L5,상업용건물관리_L5_20V1
W,,L5,부동산자산관리_L5_20V1
W,,L3,매장판매_L3_20V1
W,,L5,매장판매_L5_20V1
W,,L3,e-비지니스_L3_20V1
W,,L5,e-비지니스_L5_20V1
W,,L3,보안경비_L3_20V1
W,,L3,기계경비_L3_20V1
W,,L3,신변보호_L3_20V1
W,,L3,헤어디자인_L3_20V1
W,,L5,뷰티디자인전문_L5_20V1
W,,L3,메이크업디자인_L3_20V1
W,,L3,웨딩플래너_L3_20V1
W,,L4,카지노기획개발_L4_20V1
W,,L3,카지노딜러_L3_20V1
W,,L4,크루즈운영관리_L4_20V1
W,,L3,유원시설운영관리_L3_20V1
T,국가기술자격      ,기능사,공간정보융합기능사
T,국가기술자격      ,기사,제빵산업기사
T,국가기술자격      ,기능사,항공전기·전자정비기능사
T,국가기술자격      ,기능사,목재가공기능사
T,국가기술자격      ,기능사,펄프종이제조기능사
C,,기능사,연삭기능사
W,,L5,마케팅통계분석_L5_24V2
W,,L5,기업교육_L5_24V2
W,,L4,의료기관행정관리_L4_24V2
W,,L5,e-비지니스_L5_24V2
W,,L5,여행상품기획_L5_24V2
W,,L3,컨벤션기획_L3_24V2
W,,L2,일식조리_L2_24V2
W,,L5,건축설비_L5_24V2
W,,L2,건축설비시공_L2_24V2
W,,L2,단열시공_L2_24V2
W,,L2,미장·방수·타일시공_L2_24V2
W,,L5,도시계획_L5_24V2
W,,L3,프레스금형설계_L3_24V2
W,,L5,프레스금형설계_L5_24V2
W,,L2,금속도장_L2_24V2
W,,L4,금속도장_L4_24V2
W,,L3,단조압출인발(압출인발)_L3_24V2
W,,L2,비철금속건식제련_L2_24V2
W,,L4,비철금속건식제련_L4_24V2
W,,L2,비철금속습식제련_L2_24V2
W,,L4,비철금속습식제련_L4_24V2
W,,L4,수동용접(CO2용접)_L4_24V2
W,,L2,수동용접(가스메탈아크용접)_L2_24V2
W,,L5,나전칠기_L5_ver1.0
W,,L5,목공예_L5_ver1.0
W,,L5,보석감정_L5_ver1.0
W,,L5,주얼리디자이너·머천다이저(주얼리마케팅)_L5_ver1.0
W,,L4,금속공예_L4_ver1.0
W,,L4,단위화훼장식지도_L4_ver1.0
W,,L4,프리프레스_L4_ver1.0
W,,L3,귀금속가공_L3_ver1.0
W,,L3,나전칠기_L3_ver1.0
W,,L3,보석감정_L3_ver1.0
W,,L3,석공예_L3_ver1.0
W,,L3,섬유공예_L3_ver1.0
W,,L3,주얼리디자이너·머천다이저(보석디자인)_L3_ver1.0
W,,L3,출판콘텐츠연출_L3_ver1.0
W,,L3,칠공예_L3_ver1.0
W,,L3,편집디자이너_L3_ver1.0
W,,L3,프리프레스_L3_ver1.0
W,,L2,가구제작_L2_ver1.0
W,,L2,단위화훼장식지도_L2_ver1.0
W,,L2,평판인쇄_L2_ver1.0
W,,L5,광물·석유자원개발_L5_ver1.0
W,,L3,석유화학제품제조(합성고무)_L3_ver1.0
W,,L3,정밀화학제품제조(농약)_L3_ver1.0
W,,L3,정밀화학제품제조(첨가제)_L3_ver1.0
W,,L3,플라스틱제품제조(컴파운딩)_L3_ver1.0
W,,L5,원사생산관리(방사)_L5_ver1.0
W,,L4,패션디자인_L4_ver1.0
W,,L3,원단생산관리(제직_정경)_L3_ver1.0
W,,L2,신발제조_L2_ver1.0
W,,L5,로봇제어기하드웨어개발_L5_ver1.0
W,,L5,전자기기소프트웨어개발(응용)_L5_ver1.0
W,,L4,전자기기서비스_L4_ver1.0
W,,L3,반도체장비조립_L3_ver1.0
W,,L3,전자기기제작_L3_ver1.0
W,,L2,전자기기생산_L2_ver1.0
W,,L4,강관제조_L4_ver1.0
W,,L4,금속도장_L4_ver1.0
W,,L4,금속재료설계_L4_ver1.0
W,,L4,도금_L4_ver1.0
W,,L4,비철금속제련_L4_ver1.0
W,,L4,수동용접(CO2)_L4_ver1.0
W,,L4,압연(열간압연)_L4_ver1.0
W,,L4,열처리_L4_ver1.0
W,,L4,자동용접(서브머지드아크)_L4_ver1.0
W,,L4,제강_L4_ver1.0
W,,L4,제선_L4_ver1.0
W,,L4,주조_L4_ver1.0
W,,L4,탄소제품제조_L4_ver1.0
W,,L4,판금제관_L4_ver1.0
W,,L3,판금제관_L3_ver1.0
W,,L2,단조압출인발(압출인발)_L2_ver1.0
W,,L2,도금_L2_ver1.0
W,,L2,선재가공_L2_ver1.0
W,,L2,열처리_L2_ver1.0
W,,L2,유리재료제조_L2_ver1.0
W,,L2,자동용접(서브머지드아크)_L2_ver1.0
W,,L2,제강_L2_ver1.0
W,,L2,제선_L2_ver1.0
W,,L4,디스플레이개발_L4_ver2.0
W,,L3,디스플레이생산_L3_ver2.0
W,,L4,디스플레이생산_L4_ver2.0
W,,L5,로봇기구개발_L5_ver2.0
W,,L5,로봇소프트웨어개발_L5_ver2.0
W,,L5,로봇제어기하드웨어개발_L5_ver2.0
W,,L3,SW개발_L3_ver2.0
W,,L5,임베디드SW개발_L5_ver2.0
W,,L5,IT시스템운영_L5_ver2.0
W,,L5,SW테스트_L5_ver2.0
W,,L5,정보통신설계_L5_ver2.0
W,,L3,정보통신설비시공_L3_ver2.0
W,,L2,정보통신선로시공_L2_ver2.0
W,,L4,금속도장_L4_ver2.0
W,,L3,컨벤션기획_L3_20V1
W,,L5,컨벤션기획_L5_20V1
W,,L3,여행안내_L3_20V1
W,,L4,여행상품상담_L4_20V1
W,,L5,여행상품기획_L5_20V1
W,,L3,항공객실서비스_L3_20V1
W,,L3,호텔객실서비스_L3_20V1
W,,L3,호텔식음료서비스_L3_20V1
W,,L5,호텔관리_L5_20V1
W,,L4,피트니스건강관리_L4_20V1
W,,L5,헬스케어운동지도_L5_20V1
W,,L3,건강운동체형관리_L3_20V1
W,,L4,스포츠클럽관리_L4_20V1
W,,L2,한식조리_L2_20V1
W,,L4,한식조리_L4_20V1
W,,L2,양식조리_L2_20V1
W,,L4,양식조리_L4_20V1
W,,L2,중식조리_L2_20V1
W,,L4,중식조리_L4_20V1
W,,L2,일식조리_L2_20V1
W,,L4,일식조리_L4_20V1
W,,L3,식음료서비스_L3_20V1
W,,L3,소믈리에_L3_20V1
W,,L3,바리스타_L3_20V1
W,,L5,건설관리_L5_20V1
W,,L3,토목·건축관리_L3_20V1
W,,L2,토공·포장_L2_20V1
W,,L3,토목설계_L3_20V1
W,,L5,토목설계_L5_20V1
W,,L3,상하수도시공_L3_20V1
W,,L2,궤도시공_L2_20V1
W,,L3,철강재시공_L3_20V1
W,,L2,수중구조물시공및준설_L2_20V1
W,,L5,토목시공관리_L5_20V1
W,,L2,측량·지리정보개발_L2_20V1
W,,L4,수동용접(가스메탈아크용접)_L4_24V2
W,,L2,수동용접(가스텅스텐아크용접)_L2_24V2
W,,L4,수동용접(가스텅스텐아크용접)_L4_24V2
W,,L2,자동용접(로봇용접)_L2_24V2
W,,L4,자동용접(로봇용접)_L4_24V2
W,,L3,의약품제조_L3_24V2
W,,L5,의약품제조_L5_24V2
W,,L3,화장품제조_L3_24V2
W,,L3,가죽·모피생산_L3_24V2
W,,L5,전기기기설계_L5_24V2
W,,L4,반도체재료개발_L4_24V1
W,,L4,반도체설계(아날로그설계)_L4_24V1
W,,L4,반도체설계(디지털설계)_L4_24V1
C,,기사,프레스금형기사
C,,기사,신재생에너지발전설비산업기사(태양광)
C,,기사,자기비파괴검사산업기사
C,,기사,침투비파괴검사산업기사
C,,기사,산림산업기사
C,,기사,방사선비파괴검사산업기사
W,,L5,섬유품질경영관리_L5_ver3.0
C,,기능사,화약취급기능사
C,,기사,제빵산업기사
W,,L3,가죽·모피생산_L3_ver3.0
W,,L5,전기기기설계_L5_ver3.0
W,,L2,자동제어기기제작_L2_ver3.0
W,,L5,전기철도시공_L5_ver3.0
C,,기사,제과산업기사
C,,기사,초음파비파괴검사산업기사
S,국가전문자격      ,L5,환경영향평가사
W,,L2,전기철도신호시공_L2_ver3.0
W,,L2,전자기기생산_L2_ver3.0
W,,L2,전자기기서비스_L2_ver3.0
W,,L4,전자기기소프트웨어개발_L4_ver3.0
W,,L3,반도체제조운영_L3_ver3.0
W,,L4,디스플레이개발_L4_ver3.0
W,,L3,디스플레이생산_L3_ver3.0
W,,L3,비파괴검사관리_L3_ver3.0
W,,L3,한우사육_L3_ver3.0
W,,L6,임베디드SW개발_L6_ver3.0
C,,기사,3D프린터개발산업기사
C,,기능사,떡제조기능사
C,,기사,정보보안산업기사
W,,L2,세무·회계정보관리_L2_20V2
W,,L3,품질경영_L3_20V2
W,,L3,시각디자인_L3_20V2
W,,L3,헤어디자인_L3_20V2
W,,L2,양식조리_L2_20V2
W,,L3,식음료서비스_L3_20V2
W,,L2,전산응용기계설계_L2_20V2
W,,L3,기계요소설계_L3_20V2
W,,L2,밀링가공_L2_20V2
W,,L3,CNC선반가공_L3_20V2
W,,L3,기계장치제어_L3_20V2
W,,L2,자동차정비_L2_20V2
W,,L3,사출금형제작_L3_20V2
W,,L3,프레스금형제작_L3_20V2
W,,L2,수동용접(CO2용접)_L2_20V2
W,,L3,자동제어기기제작_L3_20V2
W,,L2,전자기기생산_L2_20V2
W,,L3,전자기기하드웨어개발_L3_20V2
W,,L3,SW개발_L3_20V2
W,,L2,제빵_L2_20V2
W,,L4,여행상품상담_L4_24V2
C,,기능사,타워크레인설치·해체기능사
W,,L5,선박기본설계_L5_ver3.0
W,,L3,연삭가공_L3_ver3.0
C,,기사,산업안전기사
C,,기사,자동차정비기사
T,국가기술자격      ,기사,화훼장식산업기사
W,,L3,피부관리_L3_ver3.0
W,,L5,피부관리_L5_ver3.0
W,,L5,컨벤션기획_L5_ver3.0
W,,L3,CNC밀링가공_L3_20V2
C,,기능사,전자기능사
C,,기사,광산보안기사
C,,기능사,공간정보융합기능사
C,,기사,화약류관리산업기사
C,,기사,화약류관리기사
W,,L3,철강재시공_L3_24V2
W,,L2,토공·포장_L2_24V2
W,,L3,건축설비_L3_24V2
W,,L2,선반가공_L2_24V2
W,,L3,축산식품가공_L3_24V2
W,,L3,산업환경보건_L3_24V2
W,,L5,농촌체험_L5_24V2
W,,L3,버섯재배_L3_24V2
W,,L3,수도작재배_L3_24V2
W,,L5,반도체장비개발(기구설계)_L5_24V1
W,,L5,반도체장비개발(전장설계)_L5_24V1
W,,L5,반도체장비개발(SW개발)_L5_24V1
W,,L5,SW테스트_L5_24V2
W,,L3,유선통신운용_L3_24V2
C,,기사,컬러리스트기사
C,,기사,화공기사
C,,기사,건축목공산업기사
C,,기사,자동차정비산업기사
C,,기사,항공산업기사
C,,기사,지적산업기사
C,,기사,에너지관리산업기사
C,,기사,제품디자인산업기사
C,,기사,사무자동화산업기사
C,,기사,잠수산업기사
C,,기사,자연생태복원산업기사
C,,기사,식물보호산업기사
C,,기사,수질환경산업기사
C,,기사,의공산업기사
C,,기사,한식조리산업기사
C,,기사,일식조리산업기사
C,,기사,복어조리산업기사
C,,기능사,건설재료시험기능사
C,,기능사,에너지관리기능사
C,,기능사,유기농업기능사
C,,기능사,의료전자기능사
C,,기능사,수산양식기능사
C,,기능사,위험물기능사
C,,기능사,사진기능사
C,,기능사,잠수기능사
C,,기능사,환경기능사
C,,기능사,산림기능사
C,,기능사,항공장비정비기능사
C,,기사,전산회계운용사2급
T,국가기술자격      ,기사,방재기사
T,국가기술자격      ,기사,빅데이터분석기사
T,국가기술자격      ,기사,정밀화학기사
W,,L3,레이저가공_L3_24V2
W,,L3,기초석유화학제품제조_L3_24V2
W,,L5,화장품제조_L5_24V2
W,,L3,플라스틱압출제품제조_L3_24V2
W,,L5,전력계통설계_L5_24V2
W,,L2,전자기기서비스_L2_24V2
W,,L5,로봇제어기하드웨어개발_L5_24V2
W,,L2,전자기기기구개발_L2_24V2
W,,L2,정보통신선로시공_L2_24V2
W,,L3,정보통신설비시공_L3_24V2
W,,L5,방송시스템관리_L5_24V2
W,,L3,건강기능식품가공_L3_24V2
W,,L3,보석감정_L3_24V2
W,,L5,연료전지에너지생산기술_L5_24V2
W,,L5,해양에너지생산기술_L5_24V2
C,,기능사,설비보전기능사
T,국가기술자격      ,기사,로봇소프트웨어개발기사
T,국가기술자격      ,기사,보석감정산업기사
T,국가기술자격      ,기사,서비스·경험디자인기사
W,,L2,반도체장비조립_L2_23V1
W,,L2,반도체장비개발_L2_23V1
C,,기사,사회조사분석사2급
W,,L3,단조압출인발(단조)_L3_24V2
W,,L4,제선_L4_24V2
W,,L2,탄소제품제조_L2_24V2
W,,L4,탄소제품제조_L4_24V2
W,,L3,고분자복합재료제조_L3_24V2
W,,L3,고분자제품제조_L3_24V2
W,,L4,IoT시스템운영관리_L4_23V1
C,,기사,가구제작산업기사
W,,L3,여행안내_L3_24V2
W,,L4,크루즈운영관리_L4_24V2
W,,L4,중식조리_L4_24V2
W,,L3,토목·건축관리_L3_24V2
W,,L2,제강_L2_24V2
W,,L4,제강_L4_24V2
W,,L2,제선_L2_24V2
W,,L5,플라스틱압출제품제조_L5_24V2
W,,L4,스포츠클럽관리_L4_ver3.0
T,국가기술자격      ,기사,3D프린터개발산업기사
W,,L2,전자기기기구개발_L2_ver3.0
W,,L3,반도체장비조립_L3_ver3.0
W,,L4,반도체설계_L4_ver3.0
W,,L5,SW개발_L5_ver3.0
W,,L5,SW테스트_L5_ver3.0
W,,L2,통신기기운용_L2_ver3.0
W,,L3,수산식품가공_L3_ver3.0
W,,L3,유가공_L3_ver3.0
W,,L3,사료생산_L3_ver3.0
W,,L5,어로관리_L5_ver3.0
W,,L3,수산양식_L3_ver3.0
W,,L5,수산양식_L5_ver3.0
W,,L6,기계설비제어_L6_ver3.0
W,,L5,임베디드SW개발_L5_ver3.0
W,,L5,IT시스템운영_L5_ver3.0
W,,L3,무선통신시공_L3_ver3.0
W,,L4,구내방송통신설계_L4_ver3.0
W,,L2,수산식품가공_L2_ver3.0
W,,L2,김치류제조가공_L2_ver3.0
