job_title,texts
아산충무병원 경리부 경력직 모집,"회계·세무·재무, 경력, (최소 2년, 이상), 대졸(2~3년), 정규직, 00명, 충남 아산시, 08:30~17:30, 퇴직연금, 창립일행사,우수사원시상식,연차,반차,퇴직연금,장기근속자 포상,우수사원포상,퇴직금,건강검진,의료비지원(본인),구내식당(사원식당),통근버스 운행,점심식사 제공,저녁식사 제공,각종 경조사 지원,사내동호회 운영,장기근속수당,사우회(경조사회),야근강요 안함,산전 후 휴가,육아휴직,회의실,장애인 화장실,장애인 전용주차장,유니폼지급,아침식사 제공,사원증,4대 보험,사무용품 지급,칼퇴근 보장, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
CJ대한통운) 해슬리나인브릿지 서비스운영팀장 채용공고,"서비스,미디어·문화·스포츠,기획·전략,영업·판매·무역, 경력, (최소 15년, 이상), 대졸(2~3년), 정규직, 0명, 경기 여주시, 퇴직금, 창립일행사,워크샵,플레이샵,신규 입사자 교육(OJT),직무능력향상교육,리더십 강화교육,외국어 교육 지원,연차,반차,휴가비지원,포상휴가,인센티브제,장기근속자 포상,우수사원포상,퇴직금,건강검진,의료비지원(본인),기숙사 운영,직원대출제도,구내식당(사원식당),통근버스 운행,점심식사 제공,저녁식사 제공,각종 경조사 지원,사내동호회 운영,야근수당,휴일(특근)수당,연차수당,수평적 조직문화,창립일선물지급,생일선물/파티,산전 후 휴가,육아휴직,휴게실,수면실,회의실,공기청정기,카페테리아,휴양시설 제공,장애인 전용주차장,비상경보장치,자유복장,유니폼지급,아침식사 제공,간식 제공,음료제공(차,커피),주택자금 융자,주차장제공,사원증,자회사 제품할인,콘도/리조트 이용권,본인학자금,통신비 지원,자녀학자금,4대 보험,사무용품 지급, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"채영수피부과 두피관리사 모집 (샴푸가능자,간호조무사우대)","의료, 신입, ,, 경력, (최소 1년, 이상), 고졸, 정규직, 0명, 울산 남구, 근무형태 :, 주 6일 근무, (월~토), 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"조경공사(식재, 시설물) 현장직 모집 (신입/경력 무관)","건설·건축, 무관, 고졸, 정규직, 00명, 대전, 충남 계룡시, 퇴직금, 워크샵,자격증취득지원,연차,여름휴가,근로자의날 휴무,휴가비지원,상여금,우수사원포상,퇴직금,점심식사 제공,직책수당,장기근속수당,명절선물/귀향비,휴게실,공기청정기,전용사옥,자유복장,간식 제공,음료제공(차,커피),주차장제공,4대 보험,해외 워크샵, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[신입/경력] 연구개발팀 화장품 BM 팀원 채용 (신제품 개발기획),"상품기획·MD,마케팅·홍보·조사,기획·전략,연구·R&D, 무관, 대졸(4년), 정규직, 00명, 충남 아산시, 수도권 1호선, 온양온천역, 0번출구, 800m, 근무형태 :, 주 5일 근무, (월~금), 근무시간 :, 09:00~18:00, 퇴직연금, 우수사원시상식,워크샵,신규 입사자 교육(OJT),도서구입비지원,자격증취득지원,교육비 지원,자기계발비 지원,연차,여름휴가,경조휴가제,반차,Refresh휴가,근로자의날 휴무,휴가비지원,공휴일 휴무,퇴직연금,인센티브제,상여금,장기근속자 포상,우수사원포상,퇴직금,기숙사 운영,점심식사 제공,성과급,연차수당,직책수당,자격증수당,장기근속수당,수평적 조직문화,회식강요 안함,명절선물/귀향비,생일선물/파티,회의실,자유복장,간식 제공,식비 지원,사원증,자회사 제품할인,4대 보험,웰컴키트 지급,사무용품 지급,최고 성능 컴퓨터,자유로운 연차사용, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
태흥당한방병원 외래 간호조무사(침구실) 모집,"의료, 무관, 고졸, 정규직, 0명, 부산 기장군, 해당없음, 자기계발비 지원,연차,장기근속자 포상,의료비지원(본인),구내식당(사원식당),점심식사 제공,저녁식사 제공,명절선물/귀향비,의료비지원(가족),공기청정기,유니폼지급,아침식사 제공,4대 보험,사무용품 지급, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
연세Y재활의학과에서 원무과 선생님을 모십니다.,"의료, 무관, 학력무관, 정규직, 0명, 경기 광주시, 근무형태 :, 주 6일 근무, (월~토), 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
(야간X) 퓨린피부과에서 함께 할 코디네이터 채용합니다,"의료, 무관, 학력무관, 정규직, 0명, 서울 서초구, 수도권 7호선, 반포역, 0번출구, 200m, 09:30~18:30, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
연세Y재활의학과에서 간호사 선생님을 모십니다.,"의료, 무관, 학력무관, 정규직, 0명, 경기 광주시, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
(야간X) 퓨린피부과에서 함께 일 할 간호조무사 채용합니다,"의료, 신입, 학력무관, 정규직, 0명, 서울 서초구, 수도권 7호선, 반포역, 0번출구, 200m, 09:30~18:30, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
"자동차용 소형모터 사출,조립,포장,검사 (주야2교대)","생산, 무관, 학력무관, 정규직, 00명, 부산 금정구, 부산 동래구, 울산 울주군, 08:30~20:00, 퇴직연금, 연차,경조휴가제,근로자의날 휴무,퇴직연금,상여금,퇴직금,건강검진,구내식당(사원식당),통근버스 운행,점심식사 제공,저녁식사 제공,각종 경조사 지원,야근수당,휴일(특근)수당,연차수당,회식강요 안함,명절선물/귀향비,휴게실,장애인 전용주차장,유니폼지급,아침식사 제공,주차장제공,4대 보험, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
연세Y재활의학과에서 간호조무사 선생님을 모십니다.,"의료, 무관, 학력무관, 정규직, 0명, 경기 광주시, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[뉴대성병원] 산업보건팀 산업위생관리기사(정규직) 채용,"의료, 경력, (최소 5년, 이상), 대졸(2~3년), 정규직, 0명, 경기 부천시, 수도권 1호선, 부천역, 0번출구, 1km, 근무형태 :, 탄력적근무제, 근무시간 :, 08:00~17:00, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
(야간X) 퓨린피부과에서 함께 일 할 피부관리사 채용합니다,"서비스, 무관, 학력무관, 정규직, 0명, 서울 서초구, 수도권 7호선, 반포역, 0번출구, 200m, 09:30~18:30, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
(주)문수컨벤션웨딩 조리팀 신입 및 경력직 모집,"서비스, 무관, 학력무관, 정규직, 0명, 대구 남구, 울산 남구, 근무형태 :, 탄력적근무제, 퇴직연금, 연차,여름휴가,경조휴가제,휴가비지원,퇴직연금,기숙사 운영,구내식당(사원식당),각종 경조사 지원,성과급,연차수당,직책수당,명절선물/귀향비,산전 후 휴가,육아휴직,남성출산휴가,유니폼지급,탄력근무제,4대 보험,주 40시간제 시행, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
